drug_name,drug_smile,drug__d,drug__p,drug__h,excp_name,excp_smile,excp__d,excp__p,excp__h,HSP_distance,class
Atovaquone,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,18.43329145,8.896626189,11.53165818,fluconazole,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,18.52114949,11.26562529,12.63746643,6.865844759,0
Atovaquone,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,18.43329145,8.896626189,11.53165818,methotrexate_hydrate,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O.O,18.53092491,14.94814056,15.95675634,56.24044902,0
Atovaquone,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,18.43329145,8.896626189,11.53165818,tenofovir_alafenamide,C[C@H](CN1C=NC2=C1N=CN=C2N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3,18.28924375,7.930528598,10.34633359,2.421337908,0
Atovaquone,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O,18.43329145,8.896626189,11.53165818,carbamazepine,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,19.44831522,12.06131878,10.9368781,14.49013552,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,17.4346444,15.34478192,13.78781519,85.26929402,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,succinic_acid,C(CC(=O)O)C(=O)O,17.5514903,7.946605963,15.15963616,19.50683673,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,octyl_gallate,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,17.57266765,10.07375441,10.34507071,17.57941019,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,DL-malic_acid,C(C(C(=O)O)O)C(=O)O,17.53504598,9.403026588,16.75629812,39.31832162,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,adipic_acid,C(CCC(=O)O)CC(=O)O,17.44565127,7.984547398,12.6149604,8.801134266,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,Triazabicyclodecene,C1CNC2=NCCCN2C1,18.33794889,8.899248771,9.988488166,7.650463057,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,DBU,C1CCC2=NCCCN2CC1,17.83435466,6.557546802,5.563241566,38.98774464,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,L-asparagine,C([C@@H](C(=O)O)N)C(=O)N,18.18056961,19.35613991,21.81000559,265.1446107,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,17.65395412,19.23707522,17.93310836,201.0066343,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,"3,3'-thiodipropionic_acid",C(CSCCC(=O)O)C(=O)O,17.24694071,10.33521188,13.96288092,26.95710362,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,17.29545915,19.07694911,17.48052125,194.9455047,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,borneol,C[C@]12CC[C@H](C1(C)C)C[C@H]2O,16.76918117,5.855849954,10.92557587,15.88165689,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,cinnamaldehyde,C1=CC=C(C=C1)/C=C/C=O,19.17805714,9.240588986,6.822153965,29.75679759,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,aspartame,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,18.27396772,13.82660448,15.49386628,66.34299893,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,squalene,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,16.0601683,1.555463302,7.342429252,72.28330232,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,benzaldehyde,C1=CC=C(C=C1)C=O,19.33866272,7.933888592,5.663796399,37.99556579,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,sodium_deoxycholate,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C.[Na+],17.36179797,6.572261802,13.22197792,9.773460707,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,cholic_acid,C[C@@H]([C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@H]3[C@H]2[C@H](O)C[C@H]4[C@]3(C)CC[C@@H](O)C4)CCC(O)=O,17.9143639,4.766671136,12.06720837,6.513790567,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,glycocholic_acid,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,18.08331659,5.07050739,12.45693591,5.021093419,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,sucrose_octaacetate,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,17.21068236,7.506583181,11.51565043,9.295928679,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,trans_anethole,C/C=C/C1=CC=C(C=C1)OC,16.87061444,3.871616028,6.389237294,48.21093992,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,indomethacin,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,17.93043628,10.04934806,11.90617426,13.36262066,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,terpinyl_butyrate,CCCC(=O)OC(C)(C)[C@@H]1CCC(=CC1)C,15.86904593,5.299340291,6.298779619,61.56597891,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,18.75260979,4.84200912,12.00534993,3.802982962,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,candesartan_cilexetil,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,18.55694965,6.941073413,10.57701655,1.089547443,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,neohesperidin_DC,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,17.54721893,12.27368846,15.6283856,52.31812228,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,ursodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,17.88213379,4.357631319,11.48982527,8.253446097,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,diclofenac,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,18.32334593,13.08746216,9.113537415,46.8683807,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,eucalyptol,CC1(C2CCC(O1)(CC2)C)C,16.51007803,2.335305343,4.154605885,93.2712671,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,beta_carotene,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,17.70583094,4.037987619,6.183207108,40.12413909,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,menthol,CC1CCC(C(C1)O)C(C)C,17.075068,3.098651667,8.72143948,31.72126241,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,alpha-terpineol,CC1=CCC(CC1)C(C)(C)O,16.24289246,5.505595677,9.827451344,28.41560229,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,fenchyl_alcohol,CC1(C2CCC(C2)(C1O)C)C,16.47441762,3.0316424,10.24582655,35.04111479,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,biotin,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,17.11675643,10.53965592,12.03278584,24.51640938,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,xylitol,C([C@H](C([C@H](CO)O)O)O)O,17.24777617,18.45773058,20.11130082,218.6173304,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,trans-cinnamic_acid,C1=CC=C(C=C1)/C=C/C(=O)O,19.76694015,8.831582297,11.54891619,9.061422235,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,thimerosal,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],17.50724647,10.08029638,7.554322914,32.83648073,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,tyramine,C1=CC(=CC=C1CCN)O,17.71689349,12.31692235,15.27636872,48.63376937,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,fumaric_acid,C(=C/C(=O)O)\C(=O)O,18.31305067,6.785640336,15.72073292,17.80321496,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,congo_red,C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+],19.21848251,10.84209423,13.35241327,21.16585725,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,vanillin,COC1=C(C=CC(=C1)C=O)O,16.30847674,11.0059001,14.15513227,47.51456027,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,saccharin,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,17.86396885,9.401770869,11.69051826,9.812781378,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,allantoin,C1(C(=O)NC(=O)N1)NC(=O)N,19.14074722,16.08038085,24.91209957,266.1801203,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,vitamin_A_palmitate,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,17.44471085,5.375220407,6.865113835,30.13272438,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,acetylcholine_chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],16.51409847,7.657829123,7.553692548,35.82328806,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,dibutyl_phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,17.84468084,9.55408269,4.109953303,66.3824619,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,trometamol,C(C(CO)(CO)N)O,17.17302412,13.38788004,22.45891023,171.9897233,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,benzoyl_peroxide,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,18.23868347,8.594894072,6.374837113,31.21659302,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,triethyl_citrate,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,15.60077164,8.809795459,11.12561857,42.5548921,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,triacetin,CC(=O)OCC(COC(=O)C)OC(=O)C,16.08888897,8.018880231,8.894266257,35.76248903,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,glycerol,C(C(CO)O)O,17.30957546,11.38302748,28.46080167,314.521603,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,propylene_glycol,CC(CO)O,16.5921309,9.266816167,21.28404374,118.3300064,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,18.34275798,12.08449961,11.00809628,29.37175377,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,L-proline,C1C[C@H](NC1)C(=O)O,18.46214255,9.123651976,14.07922253,12.19897132,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,L-lysine,C(CCN)C[C@@H](C(=O)O)N,17.48435203,9.220371578,19.16535034,69.65646964,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,L-ascorbic_acid,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,17.99997488,14.61558237,18.12531746,106.9403435,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,stearic_acid,CCCCCCCCCCCCCCCCCC(=O)O,15.9679568,3.264248951,9.628027264,45.37159805,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,(R)-(+)-Limonene,CC1=CC[C@@H](CC1)C(=C)C,17.04413445,2.860487845,2.641368182,105.4949942,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,meglumine,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,17.51857549,18.50488788,17.97640554,184.9827166,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,hydrochlorothiazide,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,19.6585418,14.64130525,15.00561432,78.07030231,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,ketoprofen,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,18.20825323,11.37510422,10.09352339,24.59085577,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,memantine_hydrochloride,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl,16.64548038,5.760877725,7.358415891,35.32345853,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,naproxen_sodium,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+],17.86567825,11.09989507,7.823769206,35.73681314,1
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,mannitol,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,17.58173425,18.39771173,23.01200716,271.7963098,0
Nelfinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,18.68564382,6.737721502,11.56794878,D-sorbitol,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,17.58173425,18.39771173,23.01200716,271.7963098,0
